label,binoculars_score,min_k_prob_0.05,min_k_prob_0.1,min_k_prob_0.2,min_k_prob_0.3,min_k_prob_0.4,min_k_prob_0.5,min_k_prob_0.6
0,0.9034482836723328,6.28642737865448e-08,2.1420419216156006e-07,8.903443813323975e-07,1.7955899238586426e-06,2.86102294921875e-06,4.202127456665039e-06,5.334615707397461e-06
1,0.7838709950447083,2.3283064365386963e-08,5.2619725465774536e-08,3.241002559661865e-07,1.6763806343078613e-06,4.500150680541992e-06,7.450580596923828e-06,1.1801719665527344e-05
1,0.8279569745063782,1.3154931366443634e-08,2.6193447411060333e-08,1.955777406692505e-07,9.350478649139404e-07,2.1010637283325195e-06,3.382563591003418e-06,6.8247318267822266e-06
1,0.8804348111152649,1.4438228390645236e-11,2.10711732506752e-08,1.4621764421463013e-07,5.289912223815918e-07,1.4975666999816895e-06,3.4570693969726562e-06,6.020069122314453e-06
0,0.9788732528686523,2.2351741790771484e-08,3.2223761081695557e-07,8.568167686462402e-07,1.4677643775939941e-06,2.637505531311035e-06,4.857778549194336e-06,9.179115295410156e-06
0,0.8934911489486694,3.948807716369629e-07,7.413327693939209e-07,1.2293457984924316e-06,1.8924474716186523e-06,2.8759241104125977e-06,4.947185516357422e-06,9.775161743164062e-06
1,1.1422017812728882,4.627509042620659e-09,2.491287887096405e-08,1.0943040251731873e-07,2.644956111907959e-07,5.699694156646729e-07,1.0356307029724121e-06,1.9669532775878906e-06
1,0.9510869383811951,1.1688098311424255e-07,1.5832483768463135e-07,1.9669532775878906e-06,3.874301910400391e-06,5.9604644775390625e-06,8.761882781982422e-06,1.2040138244628906e-05
0,1.130630612373352,1.4551915228366852e-08,7.12461769580841e-08,3.501772880554199e-07,7.450580596923828e-07,1.5795230865478516e-06,3.203749656677246e-06,4.559755325317383e-06
0,0.7037037014961243,8.381903171539307e-09,2.4796463549137115e-08,1.6298145055770874e-07,6.109476089477539e-07,1.2442469596862793e-06,2.130866050720215e-06,3.7401914596557617e-06
1,1.0499999523162842,1.7113052308559418e-08,5.005858838558197e-08,5.21540641784668e-07,1.2889504432678223e-06,2.4884939193725586e-06,5.304813385009766e-06,8.821487426757812e-06
1,0.8764940500259399,6.082700565457344e-09,1.1932570487260818e-08,5.471520125865936e-08,1.0710209608078003e-07,2.0302832126617432e-07,8.195638656616211e-07,1.780688762664795e-06
0,1.0202702283859253,8.149072527885437e-09,2.60770320892334e-08,1.1920928955078125e-07,4.880130290985107e-07,1.0728836059570312e-06,1.8328428268432617e-06,2.6226043701171875e-06
1,0.9127516746520996,7.35744833946228e-08,1.0384246706962585e-07,3.7066638469696045e-07,9.052455425262451e-07,1.55717134475708e-06,3.293156623840332e-06,5.930662155151367e-06
1,1.094936728477478,1.816079020500183e-08,2.7124769985675812e-08,2.0954757928848267e-07,5.848705768585205e-07,1.4901161193847656e-06,2.7567148208618164e-06,5.543231964111328e-06
0,0.9416058659553528,1.433363649994135e-09,2.9685907065868378e-09,2.0023435354232788e-08,2.0302832126617432e-07,6.332993507385254e-07,1.817941665649414e-06,3.7103891372680664e-06
0,1.0055248737335205,5.122274160385132e-09,1.5459954738616943e-07,6.034970283508301e-07,1.1473894119262695e-06,3.069639205932617e-06,5.632638931274414e-06,9.119510650634766e-06
1,0.9496123790740967,6.705522537231445e-08,1.0943040251731873e-07,3.650784492492676e-07,1.0058283805847168e-06,1.7955899238586426e-06,2.8908252716064453e-06,4.291534423828125e-06
0,0.9806451797485352,4.540197551250458e-08,8.149072527885437e-08,3.650784492492676e-07,9.611248970031738e-07,1.952052116394043e-06,3.904104232788086e-06,8.404254913330078e-06
0,0.6699346303939819,6.170012056827545e-09,1.2514647096395493e-08,1.387670636177063e-07,3.818422555923462e-07,1.773238182067871e-06,3.293156623840332e-06,6.0498714447021484e-06
1,1.0524017810821533,1.1548399925231934e-07,2.7939677238464355e-07,1.4156103134155273e-06,3.1441450119018555e-06,4.678964614868164e-06,6.9141387939453125e-06,1.704692840576172e-05
0,1.129807710647583,3.371387720108032e-07,5.178153514862061e-07,2.0563602447509766e-06,4.708766937255859e-06,9.238719940185547e-06,1.341104507446289e-05,1.8358230590820312e-05
1,1.0568181276321411,3.213062882423401e-08,7.776543498039246e-08,1.3690441846847534e-07,5.178153514862061e-07,1.0505318641662598e-06,1.7657876014709473e-06,2.3990869522094727e-06
1,0.8248175382614136,2.980232238769531e-07,6.556510925292969e-07,1.341104507446289e-06,2.041459083557129e-06,3.1888484954833984e-06,4.708766937255859e-06,6.616115570068359e-06
0,0.918367326259613,8.672941476106644e-09,4.866160452365875e-08,2.1606683731079102e-07,8.940696716308594e-07,1.475214958190918e-06,2.592802047729492e-06,4.112720489501953e-06
1,0.8240740895271301,1.862645149230957e-07,8.419156074523926e-07,2.637505531311035e-06,5.3942203521728516e-06,9.834766387939453e-06,2.2530555725097656e-05,3.743171691894531e-05
1,0.7804877758026123,2.8638169169425964e-08,7.450580596923828e-08,2.1141022443771362e-07,9.760260581970215e-07,1.9818544387817383e-06,2.9355287551879883e-06,4.4405460357666016e-06
0,1.15625,7.239577826112509e-10,2.130400389432907e-08,8.195638656616211e-08,2.6263296604156494e-07,6.966292858123779e-07,1.7061829566955566e-06,2.652406692504883e-06
0,0.89449542760849,2.3981556296348572e-08,5.075708031654358e-08,1.4156103134155273e-07,4.3585896492004395e-07,1.1622905731201172e-06,2.2351741790771484e-06,3.516674041748047e-06
0,1.0792078971862793,4.330649971961975e-08,3.632158041000366e-07,8.67992639541626e-07,2.0563602447509766e-06,3.337860107421875e-06,4.5299530029296875e-06,6.16908073425293e-06
0,1.02173912525177,3.2014213502407074e-09,5.558831617236137e-09,3.4226104617118835e-08,1.4901161193847656e-07,3.818422555923462e-07,1.043081283569336e-06,1.8551945686340332e-06
1,1.1928571462631226,1.0104849934577942e-07,1.6763806343078613e-07,4.3585896492004395e-07,1.0579824447631836e-06,3.874301910400391e-06,6.735324859619141e-06,9.894371032714844e-06
0,1.0,5.413312464952469e-09,1.3271346688270569e-08,9.639188647270203e-08,4.675239324569702e-07,1.2069940567016602e-06,2.2202730178833008e-06,3.2186508178710938e-06
1,0.9320987462997437,1.387670636177063e-07,1.7508864402770996e-07,4.6566128730773926e-07,9.126961231231689e-07,1.646578311920166e-06,2.726912498474121e-06,3.7997961044311523e-06
0,0.9122806787490845,3.092281986027956e-10,3.725290298461914e-09,9.96515154838562e-08,4.470348358154297e-07,1.1101365089416504e-06,2.4586915969848633e-06,4.112720489501953e-06
0,0.8439306616783142,3.725290298461914e-08,5.681067705154419e-08,2.7008354663848877e-07,9.685754776000977e-07,1.8551945686340332e-06,3.293156623840332e-06,4.976987838745117e-06
0,0.9738219976425171,8.493661880493164e-07,1.1399388313293457e-06,1.5720725059509277e-06,2.2202730178833008e-06,3.427267074584961e-06,6.0498714447021484e-06,1.0073184967041016e-05
1,0.841176450252533,4.284083843231201e-08,1.4528632164001465e-07,4.675239324569702e-07,1.3560056686401367e-06,2.3543834686279297e-06,3.516674041748047e-06,5.185604095458984e-06
0,0.8405796885490417,7.683411240577698e-09,4.400499165058136e-08,2.1420419216156006e-07,9.313225746154785e-07,2.1904706954956055e-06,3.933906555175781e-06,6.020069122314453e-06
0,1.1503268480300903,6.170012056827545e-09,1.1175870895385742e-08,2.9616057872772217e-07,8.344650268554688e-07,1.9818544387817383e-06,4.649162292480469e-06,1.233816146850586e-05
0,1.2072539329528809,2.561137080192566e-09,1.9208528101444244e-08,6.752088665962219e-08,1.816079020500183e-07,4.600733518600464e-07,9.424984455108643e-07,1.9371509552001953e-06
0,0.8407643437385559,5.3551048040390015e-09,1.2631062418222427e-08,3.3760443329811096e-08,9.313225746154785e-08,2.2817403078079224e-07,5.103647708892822e-07,1.0356307029724121e-06
1,1.0450819730758667,3.795139491558075e-08,5.448237061500549e-08,1.3224780559539795e-07,3.2782554626464844e-07,6.444752216339111e-07,1.2665987014770508e-06,2.6226043701171875e-06
0,0.930232584476471,1.7508864402770996e-07,2.9616057872772217e-07,1.6316771507263184e-06,2.816319465637207e-06,3.844499588012695e-06,6.3478946685791016e-06,1.1205673217773438e-05
1,0.9290322661399841,7.457856554538012e-10,3.41970007866621e-09,1.2223608791828156e-08,1.3224780559539795e-07,4.079192876815796e-07,7.897615432739258e-07,2.0265579223632812e-06
0,1.0402684211730957,7.30506144464016e-09,1.792795956134796e-08,3.888271749019623e-08,1.2386590242385864e-07,3.4458935260772705e-07,8.456408977508545e-07,1.646578311920166e-06
1,0.9851852059364319,2.1191226551309228e-10,8.87666828930378e-10,8.905772119760513e-09,3.329478204250336e-08,2.0489096641540527e-07,7.189810276031494e-07,1.5273690223693848e-06
0,0.9923076629638672,3.771856427192688e-08,1.1827796697616577e-07,3.110617399215698e-07,9.462237358093262e-07,2.3245811462402344e-06,5.632638931274414e-06,1.0251998901367188e-05
0,0.9132652878761292,6.170012056827545e-09,1.1757947504520416e-08,1.7974525690078735e-07,5.885958671569824e-07,1.6540288925170898e-06,2.682209014892578e-06,5.036592483520508e-06
1,0.9038461446762085,4.132743924856186e-09,1.2281816452741623e-08,7.404014468193054e-08,2.9616057872772217e-07,9.424984455108643e-07,1.9818544387817383e-06,3.293156623840332e-06
0,1.0915032625198364,2.2351741790771484e-08,8.800998330116272e-08,8.940696716308594e-07,1.6167759895324707e-06,2.905726432800293e-06,4.380941390991211e-06,7.867813110351562e-06
1,1.0147058963775635,1.4551915228366852e-08,5.9371814131736755e-08,3.1851232051849365e-07,7.189810276031494e-07,1.780688762664795e-06,2.995133399963379e-06,4.9173831939697266e-06
0,1.0666667222976685,5.471520125865936e-08,1.2014061212539673e-07,3.1851232051849365e-07,8.23289155960083e-07,1.7955899238586426e-06,3.844499588012695e-06,7.539987564086914e-06
0,0.8932584524154663,1.0337680578231812e-07,1.8440186977386475e-07,2.60770320892334e-06,4.351139068603516e-06,5.7220458984375e-06,8.046627044677734e-06,1.3828277587890625e-05
1,1.0833333730697632,8.288770914077759e-08,1.564621925354004e-07,4.675239324569702e-07,1.0579824447631836e-06,1.8551945686340332e-06,3.084540367126465e-06,5.900859832763672e-06
1,0.8992537260055542,3.888271749019623e-08,6.658956408500671e-08,2.207234501838684e-07,4.76837158203125e-07,8.307397365570068e-07,1.2665987014770508e-06,2.175569534301758e-06
1,0.9764705896377563,7.974449545145035e-09,3.050081431865692e-08,2.0302832126617432e-07,5.699694156646729e-07,1.519918441772461e-06,2.9206275939941406e-06,4.291534423828125e-06
1,1.04453444480896,6.798654794692993e-08,2.1010637283325195e-06,8.225440979003906e-06,1.2695789337158203e-05,1.919269561767578e-05,2.4080276489257812e-05,3.528594970703125e-05
1,1.129496455192566,2.9453076422214508e-08,4.7963112592697144e-08,2.2724270820617676e-07,4.209578037261963e-07,1.4007091522216797e-06,2.592802047729492e-06,4.6193599700927734e-06
0,1.2134146690368652,1.6577541828155518e-07,4.023313522338867e-07,9.052455425262451e-07,2.041459083557129e-06,3.2186508178710938e-06,4.76837158203125e-06,6.407499313354492e-06
1,0.8659217953681946,1.1990778148174286e-08,3.003515303134918e-08,2.1420419216156006e-07,4.6193599700927734e-07,1.5944242477416992e-06,2.9206275939941406e-06,5.334615707397461e-06
0,0.9477124214172363,1.2223608791828156e-08,4.7730281949043274e-08,5.438923835754395e-07,1.3932585716247559e-06,2.7418136596679688e-06,4.172325134277344e-06,6.318092346191406e-06
0,1.0662251710891724,3.7834979593753815e-09,1.257285475730896e-08,3.864988684654236e-08,8.335337042808533e-08,2.337619662284851e-07,6.183981895446777e-07,1.4901161193847656e-06
0,1.0329670906066895,6.170012056827545e-09,2.0489096641540527e-08,9.12696123123169e-08,2.9616057872772217e-07,7.450580596923828e-07,1.8477439880371094e-06,4.023313522338867e-06
0,0.969924807548523,7.101334631443024e-09,3.026798367500305e-08,3.520399332046509e-07,8.456408977508545e-07,1.9222497940063477e-06,3.844499588012695e-06,5.751848220825195e-06
1,0.9254658222198486,4.48198989033699e-09,9.66247171163559e-09,4.284083843231201e-08,1.6391277313232422e-07,4.5262277126312256e-07,1.0132789611816406e-06,2.339482307434082e-06
0,0.9776536226272583,1.7826096154749393e-10,3.0122464522719383e-09,2.176966518163681e-08,1.1175870895385742e-07,4.4330954551696777e-07,1.3262033462524414e-06,4.500150680541992e-06
1,0.8097345232963562,4.44706529378891e-08,6.565824151039124e-08,2.644956111907959e-07,7.636845111846924e-07,1.4156103134155273e-06,2.2649765014648438e-06,3.814697265625e-06
1,0.9357143044471741,4.3655745685100555e-09,1.100124791264534e-08,4.6566128730773926e-08,1.862645149230957e-07,7.674098014831543e-07,1.817941665649414e-06,4.0531158447265625e-06
0,0.9865771532058716,2.0605511963367462e-08,7.310882210731506e-08,2.4959444999694824e-07,5.364418029785156e-07,1.3336539268493652e-06,2.473592758178711e-06,4.798173904418945e-06
1,0.9055555462837219,9.499490261077881e-08,2.5704503059387207e-07,7.227063179016113e-07,1.341104507446289e-06,2.6226043701171875e-06,5.155801773071289e-06,8.404254913330078e-06
1,1.0103092193603516,1.6391277313232422e-07,4.246830940246582e-07,7.897615432739258e-07,2.086162567138672e-06,5.0067901611328125e-06,7.12275505065918e-06,1.1086463928222656e-05
1,0.8594594597816467,7.171183824539185e-08,1.1688098311424255e-07,4.414469003677368e-07,1.043081283569336e-06,2.0563602447509766e-06,2.8014183044433594e-06,4.231929779052734e-06
0,0.8068181872367859,1.0652001947164536e-08,3.5390257835388184e-08,1.3783574104309082e-07,2.4028122425079346e-07,5.885958671569824e-07,1.4081597328186035e-06,2.4139881134033203e-06
0,0.8554913401603699,1.5739351511001587e-07,1.0281801223754883e-06,2.0265579223632812e-06,3.769993782043457e-06,5.0067901611328125e-06,7.867813110351562e-06,1.138448715209961e-05
1,0.9078947305679321,4.743924364447594e-09,1.414446160197258e-08,7.916241884231567e-08,4.3958425521850586e-07,1.385807991027832e-06,3.814697265625e-06,6.467103958129883e-06
0,0.8639456033706665,1.2631062418222427e-08,3.771856427192688e-08,1.9278377294540405e-07,5.811452865600586e-07,1.296401023864746e-06,2.5779008865356445e-06,4.1425228118896484e-06
1,1.0243902206420898,3.562308847904205e-08,3.2782554626464844e-07,9.611248970031738e-07,2.1457672119140625e-06,3.993511199951172e-06,7.063150405883789e-06,1.2278556823730469e-05
0,1.0070422887802124,1.594889909029007e-08,2.7474015951156616e-08,7.82310962677002e-08,4.917383193969727e-07,1.1324882507324219e-06,3.159046173095703e-06,5.900859832763672e-06
0,1.0189573764801025,9.033828973770142e-08,1.2852251529693604e-07,8.977949619293213e-07,1.5795230865478516e-06,2.384185791015625e-06,3.5315752029418945e-06,5.3942203521728516e-06
0,1.1047619581222534,4.470348358154297e-08,1.1734664440155029e-07,7.189810276031494e-07,1.4677643775939941e-06,2.6673078536987305e-06,4.231929779052734e-06,5.662441253662109e-06
0,0.831250011920929,1.6996636986732483e-08,3.934837877750397e-08,7.82310962677002e-07,1.4975666999816895e-06,2.6971101760864258e-06,4.559755325317383e-06,7.271766662597656e-06
1,0.9943181872367859,6.612390279769897e-08,1.2945383787155151e-07,2.1513551473617554e-07,7.078051567077637e-07,1.7508864402770996e-06,3.382563591003418e-06,5.185604095458984e-06
1,0.7469135522842407,6.332993507385254e-08,1.2293457984924316e-07,4.507601261138916e-07,1.1771917343139648e-06,2.6226043701171875e-06,4.291534423828125e-06,6.765127182006836e-06
0,1.1741293668746948,2.0721927285194397e-08,6.658956408500671e-08,2.0023435354232788e-07,6.109476089477539e-07,1.5050172805786133e-06,4.231929779052734e-06,6.258487701416016e-06
0,0.8636363744735718,1.2922100722789764e-08,3.4458935260772705e-08,3.241002559661865e-07,7.227063179016113e-07,1.4677643775939941e-06,2.6971101760864258e-06,4.649162292480469e-06
0,1.1111111640930176,3.501772880554199e-07,4.544854164123535e-07,6.817281246185303e-07,1.3634562492370605e-06,2.5779008865356445e-06,4.678964614868164e-06,7.033348083496094e-06
1,0.9052631855010986,6.891787052154541e-08,9.872019290924072e-08,4.172325134277344e-07,1.3187527656555176e-06,3.159046173095703e-06,6.0498714447021484e-06,1.0788440704345703e-05
1,0.8595890402793884,5.238689482212067e-10,1.1059455573558807e-09,2.0372681319713593e-08,1.3783574104309082e-07,3.9301812648773193e-07,1.0281801223754883e-06,2.2649765014648438e-06
0,1.061904788017273,1.1816155165433884e-08,8.568167686462402e-08,8.121132850646973e-07,2.4139881134033203e-06,4.76837158203125e-06,6.794929504394531e-06,1.3768672943115234e-05
0,0.9736841917037964,9.080395102500916e-09,3.166496753692627e-08,1.816079020500183e-07,3.557652235031128e-07,1.1473894119262695e-06,2.682209014892578e-06,4.32133674621582e-06
1,0.9054054021835327,8.330971468240023e-10,4.598405212163925e-09,4.1443854570388794e-08,2.0489096641540527e-07,6.631016731262207e-07,1.3783574104309082e-06,2.2649765014648438e-06
0,0.8926174640655518,8.195638656616211e-08,1.7136335372924805e-07,3.557652235031128e-07,8.754432201385498e-07,1.4454126358032227e-06,2.5033950805664062e-06,4.023313522338867e-06
1,0.9407894611358643,1.1117663234472275e-08,7.962808012962341e-08,2.738088369369507e-07,8.195638656616211e-07,1.6689300537109375e-06,2.7865171432495117e-06,3.7103891372680664e-06
1,0.826347291469574,1.9278377294540405e-07,5.140900611877441e-07,1.430511474609375e-06,3.516674041748047e-06,5.4836273193359375e-06,8.463859558105469e-06,1.1920928955078125e-05
0,0.9366196990013123,4.16184775531292e-09,4.586763679981232e-08,2.4586915969848633e-07,5.699694156646729e-07,1.1771917343139648e-06,1.9669532775878906e-06,3.5315752029418945e-06
1,0.9194915294647217,1.4006218407303095e-10,1.0622898116707802e-09,2.0838342607021332e-08,1.103617250919342e-07,5.364418029785156e-07,1.2740492820739746e-06,2.518296241760254e-06
0,0.8908045887947083,4.103640094399452e-09,2.200249582529068e-08,6.658956408500671e-08,1.7508864402770996e-07,9.015202522277832e-07,2.2202730178833008e-06,4.291534423828125e-06
1,0.9946236610412598,5.73345459997654e-09,1.1222437024116516e-07,6.556510925292969e-07,2.3245811462402344e-06,4.470348358154297e-06,1.0371208190917969e-05,1.6570091247558594e-05
0,0.9959349632263184,4.838511813431978e-10,1.82626536116004e-09,1.2456439435482025e-08,6.239861249923706e-08,2.169981598854065e-07,4.991888999938965e-07,1.0505318641662598e-06
0,1.057777762413025,1.3597309589385986e-07,1.555308699607849e-07,6.854534149169922e-07,1.2814998626708984e-06,2.3543834686279297e-06,3.993511199951172e-06,5.8710575103759766e-06
1,0.9573643207550049,6.315531209111214e-09,1.1175870895385742e-08,2.5704503059387207e-07,6.891787052154541e-07,3.129243850708008e-06,5.066394805908203e-06,7.748603820800781e-06
